% (1) time	(2) u		(3) du		(4) ddu		(5) x_drv_1	(6) x_drv_2	(7) x_drv_3	(8) x_drv_4	(9) x_sol_1	(10) x_sol_2	(11) x_sol_3	(12) x_sol_4	(13) y_1	(14) y_2	
 3.10000e-01	 4.41949e-06	 1.76797e-05	-2.20583e-04	-1.65094e-01	-3.49848e-01	-2.20583e-04	 1.75588e-05	 3.49741e-02	-1.65094e-01	 1.75588e-05	 4.40057e-06	 1.36281e-02	 6.07828e-03	
 3.20000e-01	 4.58527e-06	 1.52939e-05	-2.56696e-04	-1.68509e-01	-3.33155e-01	-2.56696e-04	 1.51724e-05	 3.33060e-02	-1.68509e-01	 1.51724e-05	 4.56453e-06	 1.41977e-02	 5.50670e-03	
 3.30000e-01	 4.72537e-06	 1.25458e-05	-2.92899e-04	-1.71756e-01	-3.16128e-01	-2.92899e-04	 1.24244e-05	 3.16045e-02	-1.71756e-01	 1.24244e-05	 4.70282e-06	 1.47501e-02	 4.95268e-03	
 3.40000e-01	 4.83618e-06	 9.43589e-06	-3.28896e-04	-1.74830e-01	-2.98785e-01	-3.28896e-04	 9.31546e-06	 2.98714e-02	-1.74830e-01	 9.31546e-06	 4.81182e-06	 1.52829e-02	 4.41844e-03	
 3.50000e-01	 4.91409e-06	 5.96785e-06	-3.64362e-04	-1.77730e-01	-2.81142e-01	-3.64362e-04	 5.84917e-06	 2.81085e-02	-1.77730e-01	 5.84917e-06	 4.88794e-06	 1.57941e-02	 3.90618e-03	
 3.60000e-01	 4.95554e-06	 2.14866e-06	-3.98977e-04	-1.80452e-01	-2.63217e-01	-3.98977e-04	 2.03248e-06	 2.63174e-02	-1.80452e-01	 2.03248e-06	 4.92763e-06	 1.62815e-02	 3.41796e-03	
 3.70000e-01	 4.95706e-06	-2.01169e-06	-4.32427e-04	-1.82994e-01	-2.45028e-01	-4.32427e-04	-2.12455e-06	 2.45000e-02	-1.82994e-01	-2.12455e-06	 4.92745e-06	 1.67433e-02	 2.95577e-03	
 3.80000e-01	 4.91530e-06	-6.49989e-06	-4.64373e-04	-1.85352e-01	-2.26593e-01	-4.64373e-04	-6.60855e-06	 2.26582e-02	-1.85352e-01	-6.60855e-06	 4.88405e-06	 1.71777e-02	 2.52151e-03	
 3.90000e-01	 4.82706e-06	-1.12992e-05	-4.94499e-04	-1.87525e-01	-2.07932e-01	-4.94499e-04	-1.14029e-05	 2.07936e-02	-1.87525e-01	-1.14029e-05	 4.79424e-06	 1.75827e-02	 2.11693e-03	
 4.00000e-01	 4.68932e-06	-1.63899e-05	-5.22485e-04	-1.89510e-01	-1.89061e-01	-5.22485e-04	-1.64878e-05	 1.89083e-02	-1.89510e-01	-1.64878e-05	 4.65502e-06	 1.79570e-02	 1.74369e-03	
